2890,0,426.957,1052.1,1542.11,578.643,1048.43,1551.98,425.392,899.59,1560.35,571.026,901.173,1562.36,492.158,822.941,1466.61,472.349,731.706,1179.92,512.291,962.104,1357.5,512.865,1031.4,1186.21,624.986,732.267,1342.89,330.27,890.099,1432.67,238.377,876.623,1308.45,169.612,865.382,1134.13,174.237,922.244,1040.42,237.636,965.139,908.101,169.963,956.742,896.384,205.415,1006.42,838.052,690.417,851.201,1397.21,768.224,812.016,1207.21,799.186,779.484,1089.48,778.566,875.17,943.159,712.372,885.41,858.113,790.7,889.263,841.595,749.666,925.365,787.142,325.452,913.569,942.617,633.624,922.549,938.067,417.32,713.716,967.36,531.255,714.609,953.577,264.551,885.841,753.826,304.267,810.216,462.528,298.674,725.276,340.318,287.938,615.048,121.48,368.047,516.294,128.181,330.977,764.194,60.1575,667.527,857.59,719.204,647.637,940.013,516.419,662.003,932.366,332.374,626.437,902.937,95.7304,547.412,827.376,50.6475,597.114,1084.65,68.2378
2891,0,429.5,1053.43,1543.26,581.198,1050.23,1553.03,428.451,900.888,1561.43,574.09,902.959,1563.35,495.627,824.604,1467.63,476.538,733.043,1180.92,515.131,963.751,1358.45,515.189,1033.11,1186.98,628.842,734.367,1344.08,333.438,890.809,1433.49,241.44,877.165,1309.51,172.153,865.995,1135.47,175.977,922.86,1041.79,238.166,966.044,909.023,170.467,957.201,897.714,205.145,1007.08,839.053,693.722,853.698,1398.22,771.686,814.346,1208.24,802.86,782.375,1090.42,780.948,879.044,944.78,714.227,889.691,860.289,792.344,893.937,843.343,750.449,931.016,790.191,327.155,913.594,944.341,634.876,923.986,937.832,420.025,714.395,967.545,533.883,715.577,954.218,264.951,887.417,755.657,303.489,815.11,463.266,298.097,728.208,341.644,287.35,613.861,124.875,367.08,515.056,134.202,331.028,761.135,59.8474,668.647,857.613,719.235,648.351,938.142,516.144,662.442,929.653,332.101,626.602,899.025,95.683,547.554,823.448,50.7728,597.249,1080.74,67.9555
2892,0,431.904,1054.85,1544.36,583.611,1052.11,1554.04,431.351,902.28,1562.47,576.989,904.821,1564.31,498.985,826.345,1468.67,480.871,734.267,1182.03,517.824,965.455,1359.35,517.396,1034.75,1187.65,632.758,736.614,1345.42,336.509,891.517,1434.3,244.455,877.693,1310.51,174.751,866.562,1136.73,177.801,923.452,1043.09,238.723,966.894,909.846,170.997,957.588,898.955,204.879,1007.66,839.982,696.922,856.42,1399.33,775.148,816.925,1209.41,806.61,785.407,1091.55,783.339,882.965,946.559,716.087,893.929,862.642,793.991,898.589,845.228,751.275,936.551,793.337,328.799,913.421,946.044,636.026,925.218,937.569,422.703,714.925,967.627,536.483,716.347,954.845,265.273,888.892,757.463,302.518,820.393,463.841,297.475,731.554,342.965,286.661,612.99,128.373,365.891,514.116,140.39,331.174,758.223,59.6255,669.66,857.368,719.276,648.968,936.111,515.906,662.819,926.84,331.883,626.742,895.11,95.6599,547.682,819.513,50.918,597.374,1076.82,67.6916
2893,0,434.166,1056.37,1545.39,585.878,1054.05,1554.99,434.083,903.766,1563.47,579.711,906.752,1565.24,502.228,828.151,1469.71,485.318,735.384,1183.23,520.361,967.199,1360.19,519.463,1036.28,1188.21,636.728,738.997,1346.87,339.479,892.214,1435.07,247.417,878.223,1311.42,177.4,867.054,1137.87,179.68,923.997,1044.29,239.3,967.696,910.572,171.55,957.9,900.103,204.623,1008.18,840.834,700.006,859.352,1400.51,778.609,819.769,1210.69,810.433,788.579,1092.86,785.736,886.93,948.483,717.952,898.133,865.157,795.639,903.229,847.235,752.164,941.931,796.513,330.381,913.075,947.707,637.089,926.237,937.274,425.329,715.312,967.584,539.038,716.916,955.42,265.543,890.29,759.212,301.432,826.04,464.252,296.869,735.321,344.267,285.889,612.55,131.906,364.476,513.563,146.611,331.46,755.609,59.5336,670.558,856.893,719.327,649.488,933.967,515.709,663.125,923.965,331.715,626.844,891.205,95.6594,547.787,815.571,51.0884,597.482,1072.89,67.4358
2894,0,436.282,1057.96,1546.33,587.999,1056.05,1555.86,436.637,905.336,1564.41,582.25,908.741,1566.11,505.352,830.01,1470.75,489.831,736.405,1184.53,522.734,968.965,1360.97,521.368,1037.66,1188.67,640.735,741.502,1348.4,342.339,892.895,1435.82,250.317,878.751,1312.22,180.085,867.445,1138.9,181.58,924.468,1045.39,239.889,968.458,911.203,172.125,958.135,901.152,204.381,1008.64,841.606,702.961,862.468,1401.75,782.067,822.877,1212.07,814.327,791.888,1094.32,788.136,890.937,950.535,719.816,902.306,867.812,797.28,907.866,849.348,753.115,947.137,799.669,331.894,912.581,949.325,638.082,927.045,936.945,427.883,715.561,967.407,541.532,717.281,955.916,265.786,891.622,760.898,300.336,832.002,464.532,296.341,739.523,345.537,285.064,612.689,135.381,362.84,513.511,152.691,331.94,753.503,59.618,671.335,856.227,719.402,649.919,931.755,515.556,663.36,921.065,331.591,626.906,887.315,95.6774,547.861,811.623,51.286,597.57,1068.99,67.181
2895,0,438.247,1059.62,1547.18,589.971,1058.08,1556.63,439.009,906.98,1565.28,584.602,910.774,1566.93,508.353,831.911,1471.76,494.351,737.343,1185.9,524.938,970.735,1361.65,523.096,1038.88,1189.02,644.75,744.11,1349.98,345.076,893.561,1436.51,253.149,879.264,1312.91,182.792,867.715,1139.8,183.471,924.838,1046.36,240.484,969.19,911.741,172.719,958.292,902.092,204.153,1009.05,842.298,705.779,865.741,1403.01,785.515,826.237,1213.52,818.281,795.329,1095.89,790.532,894.979,952.693,721.666,906.447,870.579,798.9,912.509,851.553,754.099,952.17,802.782,333.328,911.964,950.901,639.017,927.65,936.584,430.347,715.682,967.099,543.949,717.446,956.321,266.026,892.894,762.534,299.357,838.218,464.745,295.946,744.173,346.768,284.216,613.58,138.69,361.001,514.097,158.434,332.662,752.161,59.9182,672.005,855.4,719.523,650.28,929.506,515.449,663.535,918.169,331.503,626.934,883.442,95.7106,547.901,807.665,51.5099,597.638,1065.09,66.9245
2896,0,440.06,1061.33,1547.92,591.792,1060.14,1557.3,441.198,908.687,1566.08,586.769,912.839,1567.68,511.223,833.838,1472.76,498.819,738.211,1187.33,526.969,972.488,1362.24,524.638,1039.95,1189.25,648.741,746.798,1351.58,347.673,894.212,1437.13,255.906,879.738,1313.48,185.503,867.849,1140.55,185.326,925.088,1047.21,241.078,969.902,912.191,173.329,958.367,902.917,203.938,1009.42,842.913,708.45,869.139,1404.28,788.945,829.826,1215.01,822.283,798.898,1097.54,792.918,899.047,954.931,723.487,910.548,873.43,800.485,917.166,853.832,755.075,957.045,805.845,334.675,911.249,952.447,639.899,928.069,936.2,432.701,715.688,966.68,546.273,717.422,956.638,266.282,894.103,764.146,298.608,844.62,464.962,295.725,749.283,347.951,283.381,615.397,141.717,359.002,515.47,163.637,333.651,751.851,60.4471,672.591,854.428,719.715,650.593,927.234,515.387,663.668,915.286,331.446,626.94,879.581,95.756,547.909,803.693,51.7571,597.69,1061.21,66.6684
2897,0,441.721,1063.07,1548.54,593.462,1062.22,1557.86,443.204,910.441,1566.81,588.754,914.924,1568.36,513.956,835.776,1473.74,503.178,739.017,1188.81,528.829,974.201,1362.74,525.99,1040.87,1189.36,652.67,749.544,1353.19,350.115,894.851,1437.68,258.585,880.148,1313.92,188.2,867.841,1141.14,187.126,925.203,1047.91,241.67,970.601,912.558,173.956,958.361,903.622,203.736,1009.75,843.453,710.967,872.626,1405.52,792.344,833.615,1216.54,826.314,802.589,1099.24,795.281,903.127,957.219,725.264,914.598,876.332,802.019,921.833,856.169,756.006,961.78,808.859,335.928,910.462,953.974,640.726,928.33,935.813,434.929,715.595,966.189,548.485,717.224,956.889,266.565,895.243,765.761,298.163,851.143,465.257,295.689,754.852,349.081,282.595,618.283,144.354,356.912,517.773,168.115,334.889,752.808,61.1776,673.126,853.326,720,650.883,924.934,515.368,663.775,912.405,331.414,626.939,875.728,95.8103,547.893,799.703,52.0246,597.733,1057.33,66.4174
2898,0,443.231,1064.84,1549.04,594.981,1064.29,1558.32,445.032,912.229,1567.46,590.56,917.019,1568.98,516.539,837.705,1474.68,507.383,739.761,1190.31,530.52,975.854,1363.14,527.161,1041.65,1189.37,656.502,752.321,1354.77,352.392,895.476,1438.14,261.179,880.472,1314.22,190.869,867.69,1141.57,188.861,925.176,1048.46,242.259,971.294,912.848,174.604,958.275,904.205,203.549,1010.06,843.924,713.326,876.164,1406.72,795.697,837.571,1218.09,830.352,806.392,1100.95,797.611,907.206,959.53,726.987,918.584,879.256,803.492,926.503,858.543,756.865,966.383,811.825,337.087,909.626,955.495,641.48,928.465,935.451,437.015,715.417,965.684,550.568,716.872,957.107,266.884,896.314,767.41,298.038,857.729,465.697,295.831,760.869,350.15,281.891,622.327,146.513,354.826,521.121,171.727,336.306,755.203,62.0492,673.641,852.102,720.383,651.17,922.583,515.385,663.874,909.498,331.408,626.943,871.877,95.8704,547.865,795.698,52.3094,597.772,1053.45,66.1767
2899,0,444.595,1066.61,1549.43,596.351,1066.36,1558.66,446.686,914.036,1568.04,592.194,919.114,1569.54,518.964,839.607,1475.6,511.398,740.435,1191.83,532.048,977.43,1363.45,528.164,1042.31,1189.27,660.203,755.1,1356.34,354.501,896.074,1438.51,263.683,880.691,1314.4,193.499,867.399,1141.84,190.53,925.005,1048.87,242.845,971.983,913.073,175.282,958.114,904.672,203.382,1010.33,844.334,715.522,879.716,1407.87,798.982,841.656,1219.63,834.369,810.295,1102.67,799.891,911.268,961.836,728.647,922.491,882.171,804.901,931.16,860.93,757.637,970.861,814.739,338.159,908.763,957.016,642.13,928.512,935.141,438.948,715.168,965.234,552.506,716.39,957.335,267.248,897.318,769.118,298.196,864.328,466.336,296.127,767.313,351.149,281.303,627.556,148.131,352.849,525.584,174.375,337.808,759.128,62.9872,674.157,850.758,720.854,651.465,920.147,515.435,663.978,906.522,331.433,626.96,868.025,95.9333,547.84,791.678,52.6089,597.817,1049.56,65.9504
2900,0,445.815,1068.38,1549.69,597.575,1068.42,1558.91,448.174,915.848,1568.57,593.662,921.198,1570.07,521.221,841.463,1476.49,515.202,741.027,1193.34,533.421,978.913,1363.69,529.02,1042.84,1189.11,663.743,757.852,1357.87,356.443,896.63,1438.81,266.08,880.795,1314.48,196.083,866.976,1141.96,192.139,924.697,1049.15,243.435,972.664,913.246,176.002,957.88,905.032,203.244,1010.58,844.692,717.553,883.24,1408.98,802.174,845.827,1221.18,838.334,814.284,1104.37,802.107,915.298,964.115,730.238,926.302,885.047,806.248,935.783,863.307,758.324,975.212,817.594,339.157,907.892,958.539,642.636,928.509,934.908,440.725,714.855,964.909,554.291,715.802,957.617,267.662,898.256,770.901,298.562,870.895,467.21,296.541,774.146,352.069,280.853,633.943,149.177,351.079,531.181,176.01,339.296,764.608,63.9198,674.68,849.291,721.388,651.773,917.585,515.512,664.101,903.434,331.499,626.993,864.168,95.9964,547.829,787.646,52.9202,597.87,1045.66,65.7409
2901,0,446.897,1070.14,1549.84,598.658,1070.44,1559.06,449.502,917.652,1569.05,594.975,923.261,1570.56,523.307,843.258,1477.34,518.786,741.534,1194.82,534.651,980.295,1363.88,529.754,1043.26,1188.9,667.099,760.544,1359.36,358.222,897.128,1439.05,268.356,880.779,1314.46,198.612,866.428,1141.94,193.699,924.26,1049.31,244.037,973.331,913.387,176.775,957.577,905.298,203.151,1010.79,845.008,719.418,886.696,1410.03,805.242,850.035,1222.7,842.215,818.334,1106.04,804.24,919.279,966.349,731.759,930.001,887.855,807.538,940.348,865.655,758.936,979.432,820.38,340.102,907.028,960.061,642.968,928.489,934.762,442.35,714.482,964.769,555.919,715.128,957.993,268.133,899.121,772.758,299.045,877.386,468.336,297.032,781.32,352.905,280.546,641.428,149.648,349.592,537.892,176.623,340.677,771.606,64.7898,675.2,847.693,721.959,652.088,914.852,515.611,664.251,900.184,331.623,627.042,860.302,96.0587,547.835,783.604,53.2366,597.932,1041.74,65.5489
2902,0,447.846,1071.87,1549.9,599.602,1072.44,1559.15,450.68,919.435,1569.5,596.145,925.292,1571.03,525.221,844.982,1478.18,522.149,741.963,1196.27,535.748,981.568,1364.05,530.39,1043.56,1188.66,670.249,763.15,1360.82,359.845,897.552,1439.24,270.493,880.646,1314.38,201.075,865.759,1141.8,195.219,923.708,1049.38,244.662,973.972,913.514,177.611,957.208,905.485,203.122,1010.96,845.296,721.12,890.042,1411.04,808.158,854.226,1224.22,845.976,822.418,1107.68,806.273,923.192,968.526,733.215,933.571,890.571,808.774,944.83,867.958,759.494,983.519,823.086,341.014,906.181,961.572,643.123,928.474,934.696,443.838,714.043,964.852,557.399,714.387,958.492,268.668,899.903,774.678,299.562,883.759,469.706,297.557,788.782,353.655,280.376,649.93,149.567,348.441,545.668,176.239,341.882,780.046,65.5611,675.699,845.952,722.546,652.394,911.911,515.73,664.431,896.73,331.818,627.103,856.421,96.1201,547.853,779.562,53.5467,598.001,1037.8,65.3745
2903,0,448.663,1073.56,1549.88,600.414,1074.38,1559.17,451.719,921.182,1569.91,597.178,927.281,1571.5,526.967,846.624,1478.98,525.298,742.329,1197.66,536.726,982.732,1364.19,530.952,1043.76,1188.43,673.177,765.644,1362.23,361.319,897.895,1439.4,272.482,880.4,1314.25,203.465,864.977,1141.59,196.711,923.056,1049.38,245.324,974.573,913.649,178.517,956.779,905.611,203.175,1011.1,845.57,722.665,893.242,1412.02,810.897,858.348,1225.7,849.584,826.501,1109.28,808.189,927.019,970.637,734.612,937.003,893.178,809.962,949.209,870.206,760.02,987.47,825.701,341.906,905.355,963.058,643.159,928.47,934.682,445.211,713.528,965.169,558.751,713.596,959.131,269.272,900.583,776.639,300.047,889.982,471.3,298.08,796.479,354.318,280.326,659.362,148.973,347.647,554.442,174.908,342.862,789.825,66.221,676.156,844.056,723.142,652.674,908.733,515.867,664.635,893.044,332.089,627.169,852.519,96.1801,547.872,775.528,53.8376,598.072,1033.84,65.2174
2904,0,449.354,1075.19,1549.8,601.097,1076.28,1559.16,452.631,922.878,1570.31,598.084,929.219,1571.96,528.551,848.18,1479.76,528.24,742.656,1198.99,537.595,983.794,1364.34,531.457,1043.86,1188.22,675.873,768.008,1363.58,362.654,898.155,1439.54,274.322,880.044,1314.1,205.769,864.087,1141.32,198.181,922.317,1049.34,246.033,975.118,913.809,179.499,956.293,905.695,203.331,1011.19,845.846,724.058,896.261,1412.98,813.44,862.352,1227.17,853.005,830.543,1110.86,809.973,930.742,972.68,735.956,940.295,895.665,811.105,953.471,872.396,760.533,991.284,828.221,342.788,904.552,964.5,,,,446.495,712.927,965.701,559.999,712.765,959.906,269.944,901.134,778.612,300.46,896.032,473.087,298.578,804.367,354.894,280.38,669.636,147.914,347.207,564.139,172.703,343.593,800.826,66.779,676.557,842.002,723.742,652.906,905.303,516.02,664.841,889.128,332.418,627.232,848.589,96.2376,547.881,771.504,54.0994,598.14,1029.85,65.0783
2905,0,449.922,1076.76,1549.68,601.659,1078.1,1559.13,453.427,924.509,1570.7,598.869,931.095,1572.43,529.981,849.648,1480.51,530.984,742.969,1200.23,538.367,984.767,1364.5,531.919,1043.88,1188.04,678.331,770.229,1364.88,363.856,898.341,1439.67,276.017,879.582,1313.96,207.979,863.097,1141.02,199.635,921.502,1049.28,246.801,975.591,914.009,180.561,955.753,905.756,203.61,1011.24,846.139,725.306,899.076,1413.91,815.775,866.188,1228.6,856.21,834.499,1112.4,811.619,934.343,974.656,737.25,943.448,898.028,812.204,957.605,874.526,761.043,994.964,830.644,343.656,903.769,965.88,,,,447.713,712.237,966.412,561.168,711.905,960.805,270.671,901.519,780.564,300.787,901.891,475.032,299.038,812.404,355.385,280.52,680.673,146.447,347.096,574.683,169.71,344.077,812.929,67.2646,676.89,839.791,724.348,653.074,901.618,516.185,665.016,885.006,332.773,627.282,844.628,96.2919,547.874,767.487,54.3268,598.203,1025.85,64.9576
2906,0,450.375,1078.25,1549.56,602.108,1079.85,1559.09,454.116,926.059,1571.07,599.543,932.894,1572.88,531.266,851.029,1481.24,533.535,743.29,1201.4,539.047,985.668,1364.67,532.347,1043.82,1187.9,680.551,772.296,1366.11,364.934,898.467,1439.81,277.573,879.023,1313.83,210.083,862.016,1140.72,201.072,920.618,1049.22,247.635,975.975,914.258,181.702,955.165,905.81,204.024,1011.23,846.461,726.414,901.669,1414.83,817.897,869.814,1229.99,859.176,838.321,1113.9,813.128,937.809,976.568,738.491,946.468,900.268,813.262,961.6,876.601,761.557,998.51,832.973,344.504,902.998,967.182,,,,448.883,711.458,967.248,562.282,711.021,961.801,271.433,901.693,782.462,301.037,907.545,477.099,299.455,820.553,355.8,280.733,692.401,144.631,347.277,586.002,166.022,344.336,826.017,67.7229,677.153,837.435,724.956,653.165,897.692,516.359,665.128,880.71,333.124,627.313,840.634,96.3421,547.846,763.472,54.5179,598.255,1021.82,64.8558
2907,0,450.722,1079.64,1549.45,602.452,1081.51,1559.06,454.704,927.517,1571.44,600.115,934.604,1573.33,532.414,852.326,1481.93,535.896,743.636,1202.49,539.644,986.513,1364.86,532.747,1043.72,1187.8,682.536,774.202,1367.28,365.898,898.554,1439.95,278.992,878.382,1313.74,212.073,860.852,1140.44,202.488,919.671,1049.16,248.54,976.257,914.561,182.922,954.529,905.868,204.581,1011.17,846.816,727.39,904.031,1415.73,819.804,873.19,1231.33,861.886,841.958,1115.36,814.505,941.127,978.42,739.676,949.36,902.389,814.277,965.447,878.624,762.074,1001.92,835.208,345.318,902.224,968.393,,,,450.014,710.6,968.154,563.357,710.117,962.864,272.208,901.617,784.283,301.231,912.977,479.257,299.837,828.774,356.15,281.009,704.76,142.527,347.705,598.032,161.733,344.406,839.978,68.2089,677.347,834.95,725.562,653.178,893.548,516.538,665.16,876.268,333.451,627.321,836.611,96.3874,547.794,759.455,54.6731,598.295,1017.77,64.772
2908,0,450.973,1080.94,1549.36,602.701,1083.07,1559.06,455.199,928.876,1571.79,600.595,936.21,1573.76,533.429,853.545,1482.59,538.063,744.011,1203.49,540.163,987.312,1365.06,533.122,1043.6,1187.73,684.294,775.94,1368.37,366.753,898.625,1440.1,280.275,877.684,1313.68,213.941,859.614,1140.2,203.875,918.664,1049.13,249.519,976.425,914.92,184.212,953.85,905.938,205.285,1011.04,847.205,728.237,906.162,1416.61,821.498,876.283,1232.61,864.33,845.367,1116.76,815.759,944.281,980.214,740.799,952.134,904.396,815.246,969.133,880.599,762.595,1005.19,837.352,346.084,901.428,969.505,,,,451.107,709.681,969.078,564.402,709.2,963.96,272.979,901.271,786.017,301.395,918.168,481.484,300.198,837.027,356.449,281.339,717.691,140.191,348.332,610.712,156.937,344.336,854.702,68.7843,677.474,832.362,726.161,653.12,889.22,516.727,665.101,871.705,333.746,627.302,832.564,96.4272,547.721,755.431,54.7944,598.32,1013.71,64.7035
2909,0,451.139,1082.13,1549.3,602.865,1084.52,1559.07,455.607,930.128,1572.12,600.986,937.704,1574.16,534.319,854.689,1483.21,540.028,744.412,1204.42,540.61,988.072,1365.26,533.476,1043.48,1187.67,685.833,777.508,1369.4,367.508,898.705,1440.24,281.425,876.957,1313.66,215.68,858.309,1139.98,205.222,917.601,1049.12,250.567,976.474,915.332,185.563,953.127,906.019,206.132,1010.85,847.62,728.963,908.067,1417.46,822.989,879.066,1233.83,866.507,848.506,1118.09,816.902,947.262,981.953,741.856,954.796,906.297,816.164,972.643,882.525,763.115,1008.32,839.406,346.789,900.591,970.515,,,,452.158,708.725,969.981,565.417,708.272,965.058,273.732,900.658,787.658,301.555,923.095,483.762,300.56,845.274,356.712,281.721,731.139,137.682,349.108,623.987,151.724,344.18,870.085,69.5151,677.544,829.702,726.744,653.004,884.748,516.927,664.952,867.045,334.007,627.255,828.501,96.4618,547.628,751.395,54.8859,598.327,1009.63,64.6464
2910,0,451.226,1083.22,1549.28,602.95,1085.86,1559.12,455.932,931.271,1572.42,601.294,939.081,1574.52,535.086,855.761,1483.78,541.781,744.824,1205.29,540.988,988.794,1365.46,533.816,1043.4,1187.63,687.163,778.907,1370.35,368.167,898.813,1440.38,282.447,876.231,1313.67,217.288,856.944,1139.81,206.518,916.484,1049.11,251.67,976.403,915.786,186.964,952.365,906.11,207.114,1010.58,848.05,729.574,909.759,1418.28,824.288,881.519,1234.97,868.426,851.343,1119.35,817.943,950.055,983.634,742.843,957.349,908.095,817.026,975.963,884.397,763.629,1011.3,841.371,347.419,899.692,971.418,,,,453.161,707.763,970.838,566.396,707.341,966.134,274.464,899.815,789.205,301.738,927.736,486.076,300.941,853.481,356.954,282.155,745.049,135.06,349.993,637.801,146.187,343.996,886.017,70.4664,677.567,827.004,727.304,652.841,880.175,517.138,664.717,862.311,334.233,627.18,824.427,96.4925,547.519,747.344,54.9528,598.317,1005.55,64.5961
